num_of_agents,num_of_items_per_agent,L,random_valuation,D,num_of_items,greedy_approximation,greedy_approximation_to_total,greedy_approximation_to_MMS,weak_greedy_approximation,weak_greedy_approximation_to_total,weak_greedy_approximation_to_MMS
18,12,9,uniform_distribution_low,171,216,3776,3,61,3753,3,60
18,16,1,uniform_distribution_low,27,288,5199,3,66,5199,3,66
18,16,2,uniform_distribution_low,45,288,6197,4,79,6196,4,79
18,16,3,uniform_distribution_low,63,288,6762,4,84,6762,4,84
18,16,4,uniform_distribution_low,81,288,6933,4,86,6928,4,86
18,16,5,uniform_distribution_low,99,288,6688,4,82,6685,4,82
18,16,6,uniform_distribution_low,117,288,7347,4,88,7338,4,88
18,16,7,uniform_distribution_low,135,288,7297,5,90,7294,5,90
18,16,8,uniform_distribution_low,153,288,7556,5,92,7544,5,92
18,16,9,uniform_distribution_low,171,288,7373,4,83,7326,4,83
18,20,1,uniform_distribution_low,27,360,6832,3,66,6832,3,66
18,20,2,uniform_distribution_low,45,360,8028,4,79,8024,4,79
18,20,3,uniform_distribution_low,63,360,8582,4,84,8580,4,84
18,20,4,uniform_distribution_low,81,360,8604,4,87,8604,4,87
18,20,5,uniform_distribution_low,99,360,8840,4,89,8830,4,89
18,20,6,uniform_distribution_low,117,360,8333,4,84,8322,4,84
18,20,7,uniform_distribution_low,135,360,8832,4,88,8820,4,88
18,20,8,uniform_distribution_low,153,360,9336,5,91,9312,5,90
18,20,9,uniform_distribution_low,171,360,9421,5,91,9414,5,91
18,24,1,uniform_distribution_low,27,432,7509,3,66,7509,3,66
18,24,2,uniform_distribution_low,45,432,9338,4,79,9338,4,79
18,24,3,uniform_distribution_low,63,432,10442,4,84,10440,4,84
18,24,4,uniform_distribution_low,81,432,9815,4,87,9812,4,87
18,24,5,uniform_distribution_low,99,432,10355,4,89,10355,4,89
18,24,6,uniform_distribution_low,117,432,10847,5,91,10842,5,91
18,24,7,uniform_distribution_low,135,432,10776,4,89,10759,4,88
18,24,8,uniform_distribution_low,153,432,10164,4,89,10152,4,89
18,24,9,uniform_distribution_low,171,432,11187,5,90,11187,5,90
18,28,1,uniform_distribution_low,27,504,9086,3,66,9086,3,66
18,28,2,uniform_distribution_low,45,504,11538,4,79,11538,4,79
18,28,3,uniform_distribution_low,63,504,12391,4,84,12384,4,84
18,28,4,uniform_distribution_low,81,504,12388,4,88,12388,4,88
18,28,5,uniform_distribution_low,99,504,12514,4,88,12500,4,88
18,28,6,uniform_distribution_low,117,504,12761,5,91,12756,5,91
18,28,7,uniform_distribution_low,135,504,13335,5,92,13307,5,92
18,28,8,uniform_distribution_low,153,504,12740,4,89,12712,4,89
18,28,9,uniform_distribution_low,171,504,12095,4,85,12087,4,85
18,32,1,uniform_distribution_low,27,576,10369,3,66,10369,3,66
18,32,2,uniform_distribution_low,45,576,12617,4,79,12616,4,79
18,32,3,uniform_distribution_low,63,576,13936,4,85,13935,4,85
18,32,4,uniform_distribution_low,81,576,14213,4,87,14212,4,87
18,32,5,uniform_distribution_low,99,576,14991,5,90,14990,5,90
18,32,6,uniform_distribution_low,117,576,14145,4,89,14142,4,89
18,32,7,uniform_distribution_low,135,576,14937,5,92,14931,5,92
18,32,8,uniform_distribution_low,153,576,14781,5,93,14776,5,93
18,32,9,uniform_distribution_low,171,576,14471,5,91,14463,5,91
18,36,1,uniform_distribution_low,27,648,12251,3,66,12251,3,66
18,36,2,uniform_distribution_low,45,648,14518,4,79,14518,4,79
18,36,3,uniform_distribution_low,63,648,16030,4,85,16029,4,85
18,36,4,uniform_distribution_low,81,648,15382,4,88,15372,4,88
18,36,5,uniform_distribution_low,99,648,15819,5,90,15815,5,90
18,36,6,uniform_distribution_low,117,648,16575,5,91,16566,5,91
18,36,7,uniform_distribution_low,135,648,16670,5,91,16667,5,91
18,36,8,uniform_distribution_low,153,648,16996,5,93,16992,5,93
18,36,9,uniform_distribution_low,171,648,16613,5,93,16587,5,93
18,40,1,uniform_distribution_low,27,720,13204,3,66,13204,3,66
18,40,2,uniform_distribution_low,45,720,15632,4,79,15632,4,79
18,40,3,uniform_distribution_low,63,720,17441,4,85,17439,4,85
18,40,4,uniform_distribution_low,81,720,17552,4,88,17552,4,88
18,40,5,uniform_distribution_low,99,720,17715,5,90,17710,5,90
18,40,6,uniform_distribution_low,117,720,18534,5,92,18534,5,92
18,40,7,uniform_distribution_low,135,720,18266,5,91,18263,5,91
18,40,8,uniform_distribution_low,153,720,17383,5,92,17368,5,92
18,40,9,uniform_distribution_low,171,720,19276,5,93,19269,5,93
18,44,1,uniform_distribution_low,27,792,14631,3,66,14631,3,66
18,44,2,uniform_distribution_low,45,792,17840,4,79,17840,4,79
18,44,3,uniform_distribution_low,63,792,18315,4,85,18315,4,85
18,44,4,uniform_distribution_low,81,792,19688,4,88,19688,4,88
18,44,5,uniform_distribution_low,99,792,19544,5,90,19540,5,90
18,44,6,uniform_distribution_low,117,792,20358,5,91,20358,5,91
18,44,7,uniform_distribution_low,135,792,20227,5,93,20223,5,92
18,44,8,uniform_distribution_low,153,792,20171,5,92,20168,5,92
18,44,9,uniform_distribution_low,171,792,20879,5,93,20871,5,93
18,48,1,uniform_distribution_low,27,864,15820,3,66,15820,3,66
18,48,2,uniform_distribution_low,45,864,18972,4,79,18972,4,79
18,48,3,uniform_distribution_low,63,864,20498,4,85,20496,4,85
18,48,4,uniform_distribution_low,81,864,20331,4,88,20328,4,88
18,48,5,uniform_distribution_low,99,864,21428,5,90,21425,5,90
18,48,6,uniform_distribution_low,117,864,22462,5,91,22452,5,91
18,48,7,uniform_distribution_low,135,864,22600,5,92,22596,5,92
18,48,8,uniform_distribution_low,153,864,21968,5,93,21968,5,93
18,48,9,uniform_distribution_low,171,864,21538,5,92,21528,5,92
18,52,1,uniform_distribution_low,27,936,17542,3,66,17542,3,66
18,52,2,uniform_distribution_low,45,936,19949,4,79,19948,4,79
18,52,3,uniform_distribution_low,63,936,22677,4,85,22677,4,85
18,52,4,uniform_distribution_low,81,936,22502,4,88,22500,4,88
18,52,5,uniform_distribution_low,99,936,23708,5,90,23705,5,90
18,52,6,uniform_distribution_low,117,936,24087,5,91,24084,5,91
18,52,7,uniform_distribution_low,135,936,23946,5,91,23940,5,91
18,52,8,uniform_distribution_low,153,936,24640,5,93,24640,5,93
18,52,9,uniform_distribution_low,171,936,24571,5,94,24552,5,93
18,56,1,uniform_distribution_low,27,1008,18789,3,66,18789,3,66
18,56,2,uniform_distribution_low,45,1008,22944,4,79,22944,4,79
18,56,3,uniform_distribution_low,63,1008,23760,4,85,23760,4,85
18,56,4,uniform_distribution_low,81,1008,24564,4,88,24564,4,88
18,56,5,uniform_distribution_low,99,1008,25130,5,90,25130,5,90
18,56,6,uniform_distribution_low,117,1008,25538,5,91,25536,5,91
18,56,7,uniform_distribution_low,135,1008,25553,5,93,25550,5,93
18,56,8,uniform_distribution_low,153,1008,26317,5,93,26312,5,93
18,56,9,uniform_distribution_low,171,1008,25574,5,94,25569,5,94
18,60,1,uniform_distribution_low,27,1080,20171,3,66,20171,3,66
18,60,2,uniform_distribution_low,45,1080,23748,4,79,23748,4,79
18,60,3,uniform_distribution_low,63,1080,24794,4,85,24792,4,85
18,60,4,uniform_distribution_low,81,1080,26861,4,88,26860,4,88
18,60,5,uniform_distribution_low,99,1080,27415,5,90,27415,5,90
18,60,6,uniform_distribution_low,117,1080,28289,5,91,28284,5,91
18,60,7,uniform_distribution_low,135,1080,27716,5,92,27706,5,92
18,60,8,uniform_distribution_low,153,1080,27736,5,92,27720,5,92
18,60,9,uniform_distribution_low,171,1080,27720,5,94,27720,5,94
18,64,1,uniform_distribution_low,27,1152,21355,3,66,21355,3,66
18,64,2,uniform_distribution_low,45,1152,25519,4,79,25518,4,79
18,64,3,uniform_distribution_low,63,1152,27642,4,85,27639,4,85
18,64,4,uniform_distribution_low,81,1152,28612,4,88,28612,4,88
18,64,5,uniform_distribution_low,99,1152,28796,5,90,28795,5,90
18,64,6,uniform_distribution_low,117,1152,29601,5,91,29598,5,91
18,64,7,uniform_distribution_low,135,1152,30229,5,93,30219,5,93
18,64,8,uniform_distribution_low,153,1152,30448,5,93,30440,5,93
18,64,9,uniform_distribution_low,171,1152,30008,5,93,30006,5,93
18,68,1,uniform_distribution_low,27,1224,22343,3,66,22343,3,66
18,68,2,uniform_distribution_low,45,1224,27082,4,79,27082,4,79
18,68,3,uniform_distribution_low,63,1224,29379,4,85,29379,4,85
18,68,4,uniform_distribution_low,81,1224,31081,4,88,31080,4,88
18,68,5,uniform_distribution_low,99,1224,30590,5,90,30590,5,90
18,68,6,uniform_distribution_low,117,1224,31632,5,92,31632,5,92
18,68,7,uniform_distribution_low,135,1224,31074,5,92,31066,5,92
18,68,8,uniform_distribution_low,153,1224,32011,5,94,32008,5,93
18,68,9,uniform_distribution_low,171,1224,32581,5,93,32571,5,93
18,72,1,uniform_distribution_low,27,1296,24433,3,66,24433,3,66
18,72,2,uniform_distribution_low,45,1296,28466,4,79,28466,4,79
18,72,3,uniform_distribution_low,63,1296,30579,4,85,30579,4,85
18,72,4,uniform_distribution_low,81,1296,32720,4,88,32716,4,88
18,72,5,uniform_distribution_low,99,1296,32843,5,90,32840,5,90
18,72,6,uniform_distribution_low,117,1296,33907,5,91,33900,5,91
18,72,7,uniform_distribution_low,135,1296,33870,5,93,33866,5,92
18,72,8,uniform_distribution_low,153,1296,32686,5,93,32680,5,93
18,72,9,uniform_distribution_low,171,1296,33937,5,94,33930,5,94
18,76,1,uniform_distribution_low,27,1368,24600,3,66,24600,3,66
18,76,2,uniform_distribution_low,45,1368,30264,4,79,30264,4,79
18,76,3,uniform_distribution_low,63,1368,32375,4,85,32373,4,85
18,76,4,uniform_distribution_low,81,1368,33923,4,88,33920,4,88
18,76,5,uniform_distribution_low,99,1368,34667,5,90,34660,5,90
18,76,6,uniform_distribution_low,117,1368,34608,5,92,34602,5,92
18,76,7,uniform_distribution_low,135,1368,35493,5,93,35490,5,93
18,76,8,uniform_distribution_low,153,1368,35684,5,93,35680,5,93
18,76,9,uniform_distribution_low,171,1368,36559,5,94,36540,5,93
20,4,1,uniform_distribution_low,30,80,1322,3,62,1322,3,62
20,4,2,uniform_distribution_low,50,80,1507,3,72,1504,3,72
20,4,3,uniform_distribution_low,70,80,748,1,37,744,1,37
20,4,4,uniform_distribution_low,90,80,0,0,0,0,0,0
20,4,5,uniform_distribution_low,110,80,0,0,0,0,0,0
20,4,6,uniform_distribution_low,130,80,0,0,0,0,0,0
20,4,7,uniform_distribution_low,150,80,0,0,0,0,0,0
20,4,8,uniform_distribution_low,170,80,0,0,0,0,0,0
20,4,9,uniform_distribution_low,190,80,0,0,0,0,0,0
20,8,1,uniform_distribution_low,30,160,2716,3,65,2716,3,65
20,8,2,uniform_distribution_low,50,160,3122,3,76,3120,3,76
20,8,3,uniform_distribution_low,70,160,3330,4,84,3330,4,84
20,8,4,uniform_distribution_low,90,160,3384,4,84,3360,4,84
20,8,5,uniform_distribution_low,110,160,2973,3,75,2965,3,75
20,8,6,uniform_distribution_low,130,160,2065,2,51,2046,2,51
20,8,7,uniform_distribution_low,150,160,1080,1,25,1057,1,25
20,8,8,uniform_distribution_low,170,160,0,0,0,0,0,0
20,8,9,uniform_distribution_low,190,160,0,0,0,0,0,0
20,12,1,uniform_distribution_low,30,240,4008,3,66,4008,3,66
20,12,2,uniform_distribution_low,50,240,4783,3,78,4782,3,78
20,12,3,uniform_distribution_low,70,240,4855,4,83,4848,4,82
20,12,4,uniform_distribution_low,90,240,5110,4,83,5108,4,83
20,12,5,uniform_distribution_low,110,240,5138,4,88,5135,4,87
20,12,6,uniform_distribution_low,130,240,5518,4,89,5496,4,89
20,12,7,uniform_distribution_low,150,240,5066,4,85,5054,4,84
20,12,8,uniform_distribution_low,170,240,4334,3,74,4304,3,73
20,12,9,uniform_distribution_low,190,240,4500,3,69,4437,3,68
20,16,1,uniform_distribution_low,30,320,5367,3,66,5367,3,66
20,16,2,uniform_distribution_low,50,320,6428,3,79,6428,3,79
20,16,3,uniform_distribution_low,70,320,6419,4,84,6414,4,84
20,16,4,uniform_distribution_low,90,320,6877,4,86,6860,4,86
20,16,5,uniform_distribution_low,110,320,6627,4,84,6625,4,84
20,16,6,uniform_distribution_low,130,320,7070,4,89,7068,4,89
20,16,7,uniform_distribution_low,150,320,7226,4,91,7217,4,91
20,16,8,uniform_distribution_low,170,320,7000,4,89,6984,4,89
20,16,9,uniform_distribution_low,190,320,7171,4,88,7137,4,87
20,20,1,uniform_distribution_low,30,400,6744,3,66,6744,3,66
20,20,2,uniform_distribution_low,50,400,7786,3,79,7786,3,79
20,20,3,uniform_distribution_low,70,400,8250,4,84,8250,4,84
20,20,4,uniform_distribution_low,90,400,8697,4,88,8692,4,88
20,20,5,uniform_distribution_low,110,400,8833,4,89,8830,4,89
20,20,6,uniform_distribution_low,130,400,8604,4,85,8598,4,85
20,20,7,uniform_distribution_low,150,400,8804,4,87,8799,4,87
20,20,8,uniform_distribution_low,170,400,9058,4,91,9056,4,91
20,20,9,uniform_distribution_low,190,400,9749,4,93,9738,4,93
20,24,1,uniform_distribution_low,30,480,7985,3,66,7985,3,66
20,24,2,uniform_distribution_low,50,480,9464,3,79,9464,3,79
20,24,3,uniform_distribution_low,70,480,9739,4,84,9735,4,84
20,24,4,uniform_distribution_low,90,480,10434,4,87,10432,4,87
20,24,5,uniform_distribution_low,110,480,10817,4,90,10815,4,90
20,24,6,uniform_distribution_low,130,480,11515,4,90,11514,4,90
20,24,7,uniform_distribution_low,150,480,10324,4,87,10311,4,87
20,24,8,uniform_distribution_low,170,480,10158,4,87,10152,4,87
20,24,9,uniform_distribution_low,190,480,10936,4,90,10926,4,90
20,28,1,uniform_distribution_low,30,560,9319,3,66,9319,3,66
20,28,2,uniform_distribution_low,50,560,11082,3,79,11082,3,79
20,28,3,uniform_distribution_low,70,560,11889,4,84,11880,4,84
20,28,4,uniform_distribution_low,90,560,12132,4,88,12132,4,88
20,28,5,uniform_distribution_low,110,560,12775,4,88,12770,4,88
20,28,6,uniform_distribution_low,130,560,13009,4,91,13008,4,91
20,28,7,uniform_distribution_low,150,560,13097,4,92,13090,4,92
20,28,8,uniform_distribution_low,170,560,12375,4,89,12368,4,89
20,28,9,uniform_distribution_low,190,560,11728,4,87,11718,4,87
20,32,1,uniform_distribution_low,30,640,10211,3,66,10211,3,66
20,32,2,uniform_distribution_low,50,640,12528,3,79,12526,3,79
20,32,3,uniform_distribution_low,70,640,13623,4,85,13623,4,85
20,32,4,uniform_distribution_low,90,640,14093,4,88,14084,4,88
20,32,5,uniform_distribution_low,110,640,14981,4,90,14970,4,90
20,32,6,uniform_distribution_low,130,640,14372,4,89,14370,4,89
20,32,7,uniform_distribution_low,150,640,15060,4,92,15057,4,92
20,32,8,uniform_distribution_low,170,640,15218,4,93,15216,4,93
20,32,9,uniform_distribution_low,190,640,14672,4,90,14670,4,90
20,36,1,uniform_distribution_low,30,720,11632,3,66,11632,3,66
20,36,2,uniform_distribution_low,50,720,14692,3,79,14692,3,79
20,36,3,uniform_distribution_low,70,720,15329,4,85,15327,4,85
20,36,4,uniform_distribution_low,90,720,15674,4,88,15668,4,88
20,36,5,uniform_distribution_low,110,720,16175,4,90,16175,4,90
20,36,6,uniform_distribution_low,130,720,17006,4,91,17004,4,91
20,36,7,uniform_distribution_low,150,720,16519,4,92,16513,4,92
20,36,8,uniform_distribution_low,170,720,16787,4,93,16776,4,93
20,36,9,uniform_distribution_low,190,720,16559,4,93,16542,4,93
20,40,1,uniform_distribution_low,30,800,13306,3,66,13306,3,66
20,40,2,uniform_distribution_low,50,800,15999,3,79,15998,3,79
20,40,3,uniform_distribution_low,70,800,16978,4,85,16974,4,85
20,40,4,uniform_distribution_low,90,800,18302,4,88,18300,4,88
20,40,5,uniform_distribution_low,110,800,17482,4,90,17475,4,90
20,40,6,uniform_distribution_low,130,800,18753,4,91,18750,4,91
20,40,7,uniform_distribution_low,150,800,17990,4,91,17990,4,91
20,40,8,uniform_distribution_low,170,800,18274,4,92,18272,4,92
20,40,9,uniform_distribution_low,190,800,18208,4,94,18207,4,94
20,44,1,uniform_distribution_low,30,880,14489,3,66,14489,3,66
20,44,2,uniform_distribution_low,50,880,17073,3,79,17072,3,79
20,44,3,uniform_distribution_low,70,880,18726,4,85,18726,4,85
20,44,4,uniform_distribution_low,90,880,18863,4,88,18860,4,88
20,44,5,uniform_distribution_low,110,880,20177,4,90,20170,4,90
20,44,6,uniform_distribution_low,130,880,19715,4,91,19710,4,91
20,44,7,uniform_distribution_low,150,880,20978,4,93,20972,4,92
20,44,8,uniform_distribution_low,170,880,20114,4,91,20112,4,91
20,44,9,uniform_distribution_low,190,880,20576,4,92,20574,4,92
20,48,1,uniform_distribution_low,30,960,15737,3,66,15737,3,66
20,48,2,uniform_distribution_low,50,960,18954,3,79,18954,3,79
20,48,3,uniform_distribution_low,70,960,20458,4,85,20457,4,85
20,48,4,uniform_distribution_low,90,960,21251,4,88,21248,4,88
20,48,5,uniform_distribution_low,110,960,21595,4,90,21595,4,90
20,48,6,uniform_distribution_low,130,960,21947,4,91,21942,4,91
20,48,7,uniform_distribution_low,150,960,23008,4,92,23002,4,92
20,48,8,uniform_distribution_low,170,960,22581,4,93,22568,4,93
20,48,9,uniform_distribution_low,190,960,22177,4,92,22176,4,92
20,52,1,uniform_distribution_low,30,1040,17308,3,66,17308,3,66
20,52,2,uniform_distribution_low,50,1040,20442,3,79,20442,3,79
20,52,3,uniform_distribution_low,70,1040,22836,4,85,22836,4,85
20,52,4,uniform_distribution_low,90,1040,22856,4,88,22856,4,88
20,52,5,uniform_distribution_low,110,1040,22936,4,90,22935,4,90
20,52,6,uniform_distribution_low,130,1040,24151,4,91,24138,4,91
20,52,7,uniform_distribution_low,150,1040,24426,4,92,24423,4,92
20,52,8,uniform_distribution_low,170,1040,23825,4,93,23816,4,93
20,52,9,uniform_distribution_low,190,1040,24116,4,93,24102,4,93
20,56,1,uniform_distribution_low,30,1120,18661,3,66,18661,3,66
20,56,2,uniform_distribution_low,50,1120,22832,3,79,22832,3,79
20,56,3,uniform_distribution_low,70,1120,24076,4,85,24075,4,85
20,56,4,uniform_distribution_low,90,1120,24870,4,88,24868,4,88
20,56,5,uniform_distribution_low,110,1120,25930,4,90,25930,4,90
20,56,6,uniform_distribution_low,130,1120,25558,4,91,25554,4,91
20,56,7,uniform_distribution_low,150,1120,25698,4,92,25697,4,92
20,56,8,uniform_distribution_low,170,1120,25675,4,93,25672,4,93
20,56,9,uniform_distribution_low,190,1120,26827,4,94,26820,4,94
20,60,1,uniform_distribution_low,30,1200,20014,3,66,20014,3,66
20,60,2,uniform_distribution_low,50,1200,23629,3,79,23628,3,79
20,60,3,uniform_distribution_low,70,1200,25953,4,85,25953,4,85
20,60,4,uniform_distribution_low,90,1200,27386,4,88,27384,4,88
20,60,5,uniform_distribution_low,110,1200,27666,4,90,27665,4,90
20,60,6,uniform_distribution_low,130,1200,27242,4,91,27240,4,91
20,60,7,uniform_distribution_low,150,1200,27332,4,93,27328,4,93
20,60,8,uniform_distribution_low,170,1200,27835,4,92,27824,4,92
20,60,9,uniform_distribution_low,190,1200,28240,4,94,28233,4,94
20,64,1,uniform_distribution_low,30,1280,21497,3,66,21497,3,66
20,64,2,uniform_distribution_low,50,1280,25948,3,79,25948,3,79
20,64,3,uniform_distribution_low,70,1280,27396,4,85,27396,4,85
20,64,4,uniform_distribution_low,90,1280,28768,4,88,28768,4,88
20,64,5,uniform_distribution_low,110,1280,29444,4,90,29440,4,90
20,64,6,uniform_distribution_low,130,1280,28865,4,92,28860,4,91
20,64,7,uniform_distribution_low,150,1280,28518,4,92,28518,4,92
20,64,8,uniform_distribution_low,170,1280,30164,4,93,30160,4,93
20,64,9,uniform_distribution_low,190,1280,30382,4,93,30375,4,93
20,68,1,uniform_distribution_low,30,1360,21871,3,66,21871,3,66
20,68,2,uniform_distribution_low,50,1360,27406,3,79,27406,3,79
20,68,3,uniform_distribution_low,70,1360,28733,4,85,28731,4,85
20,68,4,uniform_distribution_low,90,1360,29676,4,88,29676,4,88
20,68,5,uniform_distribution_low,110,1360,31001,4,90,31000,4,90
20,68,6,uniform_distribution_low,130,1360,30775,4,92,30768,4,91
20,68,7,uniform_distribution_low,150,1360,32554,4,92,32543,4,92
20,68,8,uniform_distribution_low,170,1360,31576,4,94,31568,4,93
20,68,9,uniform_distribution_low,190,1360,31439,4,93,31428,4,93
20,72,1,uniform_distribution_low,30,1440,24642,3,66,24642,3,66
20,72,2,uniform_distribution_low,50,1440,28768,3,79,28768,3,79
20,72,3,uniform_distribution_low,70,1440,31359,4,85,31359,4,85
20,72,4,uniform_distribution_low,90,1440,31237,4,88,31236,4,88
20,72,5,uniform_distribution_low,110,1440,32363,4,90,32360,4,90
20,72,6,uniform_distribution_low,130,1440,32880,4,92,32880,4,92
20,72,7,uniform_distribution_low,150,1440,33712,4,93,33712,4,93
20,72,8,uniform_distribution_low,170,1440,34240,4,93,34232,4,93
20,72,9,uniform_distribution_low,190,1440,32752,4,94,32751,4,94
20,76,1,uniform_distribution_low,30,1520,24955,3,66,24955,3,66
20,76,2,uniform_distribution_low,50,1520,30224,3,79,30224,3,79
20,76,3,uniform_distribution_low,70,1520,32034,4,85,32034,4,85
20,76,4,uniform_distribution_low,90,1520,32536,4,88,32536,4,88
20,76,5,uniform_distribution_low,110,1520,34577,4,90,34575,4,90
20,76,6,uniform_distribution_low,130,1520,35557,4,92,35556,4,92
20,76,7,uniform_distribution_low,150,1520,35350,4,92,35350,4,92
20,76,8,uniform_distribution_low,170,1520,34904,4,93,34904,4,93
20,76,9,uniform_distribution_low,190,1520,35692,4,94,35667,4,94
