num_of_agents,num_of_items,L,D,greedy_approximation,greedy_approximation_to_total,greedy_approximation_to_MMS,weak_greedy_approximation,weak_greedy_approximation_to_total,weak_greedy_approximation_to_MMS
18,720,2,45,16170,4,79,16166,4,79
18,720,3,63,17338,4,85,17334,4,85
18,720,4,81,17854,4,88,17852,4,88
18,720,5,99,18326,5,90,18325,5,90
18,720,6,117,18627,5,91,18624,5,91
18,720,7,135,18634,5,91,18613,5,91
18,720,8,153,18807,5,92,18800,5,92
18,720,9,171,18981,5,93,18972,5,93
18,792,1,27,15071,3,66,15071,3,66
18,792,2,45,18073,4,79,18072,4,79
18,792,3,63,19350,4,85,19350,4,85
18,792,4,81,20052,4,88,20048,4,88
18,792,5,99,20492,5,90,20485,5,90
18,792,6,117,20638,5,91,20634,5,91
18,792,7,135,21004,5,92,20986,5,92
18,792,8,153,20826,5,92,20816,5,92
18,792,9,171,21034,5,92,21033,5,92
18,864,1,27,16206,3,66,16206,3,66
18,864,2,45,19437,4,79,19436,4,79
18,864,3,63,20824,4,85,20823,4,85
18,864,4,81,21550,4,88,21540,4,88
18,864,5,99,22043,5,90,22030,5,90
18,864,6,117,22302,5,91,22296,5,91
18,864,7,135,22562,5,92,22554,5,92
18,864,8,153,22787,5,93,22776,5,93
18,864,9,171,22440,5,92,22428,5,92
18,936,1,27,17410,3,66,17410,3,66
18,936,2,45,20877,4,79,20876,4,79
18,936,3,63,22337,4,85,22335,4,85
18,936,4,81,23188,4,88,23188,4,88
18,936,5,99,23673,5,90,23670,5,90
18,936,6,117,24030,5,92,24024,5,91
18,936,7,135,23953,5,91,23947,5,91
18,936,8,153,24403,5,93,24400,5,93
18,936,9,171,24480,5,93,24471,5,93
18,1008,1,27,18596,3,66,18596,3,66
18,1008,2,45,22302,4,79,22302,4,79
18,1008,3,63,23842,4,85,23838,4,85
18,1008,4,81,24754,4,88,24752,4,88
18,1008,5,99,25336,5,90,25335,5,90
18,1008,6,117,25640,5,91,25638,5,91
18,1008,7,135,25853,5,92,25851,5,92
18,1008,8,153,26057,5,93,26056,5,93
18,1008,9,171,26267,5,94,26244,5,94
18,1080,1,27,19499,3,66,19499,3,66
18,1080,2,45,23391,4,79,23390,4,79
18,1080,3,63,25040,4,85,25038,4,85
18,1080,4,81,25966,4,88,25964,4,88
18,1080,5,99,26471,5,90,26470,5,90
18,1080,6,117,26883,5,91,26880,5,91
18,1080,7,135,27160,5,92,27132,5,92
18,1080,8,153,27138,5,92,27120,5,92
18,1080,9,171,27608,5,94,27603,5,94
18,1152,1,27,21028,3,66,21028,3,66
18,1152,2,45,25226,4,79,25226,4,79
18,1152,3,63,27032,4,85,27030,4,85
18,1152,4,81,27988,4,88,27988,4,88
18,1152,5,99,28645,5,90,28645,5,90
18,1152,6,117,29058,5,92,29058,5,92
18,1152,7,135,29346,5,93,29344,5,93
18,1152,8,153,29610,5,93,29600,5,93
18,1152,9,171,29610,5,93,29610,5,93
18,1224,1,27,22277,3,66,22277,3,66
18,1224,2,45,26716,4,79,26716,4,79
18,1224,3,63,28632,4,85,28632,4,85
18,1224,4,81,29656,4,88,29656,4,88
18,1224,5,99,30311,5,90,30305,5,90
18,1224,6,117,30788,5,92,30786,5,92
18,1224,7,135,31014,5,92,31010,5,92
18,1224,8,153,31341,5,93,31336,5,93
18,1224,9,171,31357,5,93,31347,5,93
18,1296,1,27,24193,3,66,24193,3,66
18,1296,2,45,29020,4,79,29020,4,79
18,1296,3,63,31095,4,85,31095,4,85
18,1296,4,81,32222,4,88,32220,4,88
18,1296,5,99,32962,5,90,32960,5,90
18,1296,6,117,33362,5,91,33360,5,91
18,1296,7,135,33834,5,93,33831,5,93
18,1296,8,153,34058,5,93,34056,5,93
18,1296,9,171,34277,5,94,34272,5,94
18,1368,1,27,25569,3,66,25569,3,66
18,1368,2,45,30674,4,79,30674,4,79
18,1368,3,63,32865,4,85,32865,4,85
18,1368,4,81,34045,4,88,34044,4,88
18,1368,5,99,34830,5,90,34830,5,90
18,1368,6,117,35337,5,92,35334,5,92
18,1368,7,135,35699,5,93,35693,5,93
18,1368,8,153,35814,5,93,35808,5,93
18,1368,9,171,36163,5,94,36162,5,94
20,80,1,30,1212,3,64,1212,3,64
20,80,2,50,1295,3,69,1294,3,69
20,80,3,70,466,1,24,462,1,24
20,80,4,90,0,0,0,0,0,0
20,80,5,110,0,0,0,0,0,0
20,80,6,130,0,0,0,0,0,0
20,80,7,150,0,0,0,0,0,0
20,80,8,170,0,0,0,0,0,0
20,80,9,190,0,0,0,0,0,0
20,160,1,30,2563,3,66,2563,3,66
20,160,2,50,2927,3,75,2924,3,75
20,160,3,70,3237,4,83,3234,4,83
20,160,4,90,3235,4,83,3224,4,83
20,160,5,110,2883,3,74,2870,3,74
20,160,6,130,1980,2,51,1974,2,50
20,160,7,150,654,0,16,623,0,16
20,160,8,170,0,0,0,0,0,0
20,160,9,190,0,0,0,0,0,0
20,240,1,30,3975,3,66,3975,3,66
20,240,2,50,4683,3,78,4682,3,78
20,240,3,70,4980,4,83,4977,4,83
20,240,4,90,5056,4,84,5052,4,84
20,240,5,110,5329,4,89,5325,4,89
20,240,6,130,5379,4,89,5376,4,89
20,240,7,150,5087,4,85,5068,4,84
20,240,8,170,4454,3,74,4432,3,74
20,240,9,190,3418,2,57,3402,2,56
20,320,1,30,5475,3,66,5475,3,66
20,320,2,50,6520,3,79,6520,3,79
20,320,3,70,6967,4,84,6966,4,84
20,320,4,90,7164,4,86,7164,4,86
20,320,5,110,6797,4,82,6795,4,82
20,320,6,130,7328,4,88,7326,4,88
20,320,7,150,7552,4,91,7546,4,91
20,320,8,170,7579,4,91,7568,4,91
20,320,9,190,7331,4,88,7308,4,88
20,400,1,30,6417,3,66,6417,3,66
20,400,2,50,7683,3,79,7682,3,79
20,400,3,70,8226,4,85,8226,4,85
20,400,4,90,8463,4,87,8460,4,87
20,400,5,110,8635,4,89,8635,4,89
20,400,6,130,8379,4,86,8376,4,86
20,400,7,150,8535,4,88,8533,4,88
20,400,8,170,8844,4,91,8840,4,91
20,400,9,190,8921,4,92,8919,4,92
20,480,1,30,7573,3,66,7573,3,66
20,480,2,50,9077,3,79,9076,3,79
20,480,3,70,9673,4,84,9672,4,84
20,480,4,90,9992,4,87,9988,4,87
20,480,5,110,10296,4,90,10290,4,90
20,480,6,130,10342,4,90,10338,4,90
20,480,7,150,10065,4,88,10059,4,88
20,480,8,170,10000,4,87,9992,4,87
20,480,9,190,10326,4,90,10323,4,90
20,560,1,30,9100,3,66,9100,3,66
20,560,2,50,10912,3,79,10912,3,79
20,560,3,70,11686,4,85,11685,4,85
20,560,4,90,12108,4,88,12108,4,88
20,560,5,110,12157,4,88,12150,4,88
20,560,6,130,12470,4,91,12468,4,91
20,560,7,150,12623,4,92,12593,4,92
20,560,8,170,12179,4,89,12168,4,89
20,560,9,190,11836,4,86,11826,4,86
20,640,1,30,11045,3,66,11045,3,66
20,640,2,50,13225,3,79,13224,3,79
20,640,3,70,14120,4,85,14118,4,85
20,640,4,90,14543,4,87,14540,4,87
20,640,5,110,14904,4,89,14900,4,89
20,640,6,130,14865,4,89,14862,4,89
20,640,7,150,15340,4,92,15337,4,92
20,640,8,170,15388,4,92,15384,4,92
20,640,9,190,15228,4,91,15219,4,91
20,720,1,30,12184,3,66,12184,3,66
20,720,2,50,14626,3,79,14626,3,79
20,720,3,70,15615,4,85,15615,4,85
20,720,4,90,16178,4,88,16176,4,88
20,720,5,110,16520,4,90,16520,4,90
20,720,6,130,16729,4,91,16722,4,91
20,720,7,150,16590,4,90,16590,4,90
20,720,8,170,17088,4,93,17088,4,93
20,720,9,190,17043,4,93,17028,4,93
20,800,1,30,13426,3,66,13426,3,66
20,800,2,50,16104,3,79,16104,3,79
20,800,3,70,17233,4,85,17232,4,85
20,800,4,90,17779,4,88,17776,4,88
20,800,5,110,18121,4,89,18115,4,89
20,800,6,130,18432,4,91,18426,4,91
20,800,7,150,18632,4,92,18627,4,92
20,800,8,170,18531,4,91,18528,4,91
20,800,9,190,18963,4,94,18963,4,94
20,880,1,30,14570,3,66,14570,3,66
20,880,2,50,17472,3,79,17472,3,79
20,880,3,70,18690,4,85,18687,4,85
20,880,4,90,19383,4,88,19380,4,88
20,880,5,110,19813,4,90,19810,4,90
20,880,6,130,20064,4,91,20064,4,91
20,880,7,150,20333,4,93,20328,4,93
20,880,8,170,20059,4,91,20056,4,91
20,880,9,190,20403,4,93,20403,4,93
20,960,1,30,15978,3,66,15978,3,66
20,960,2,50,19175,3,79,19174,3,79
20,960,3,70,20511,4,85,20511,4,85
20,960,4,90,21256,4,88,21256,4,88
20,960,5,110,21678,4,90,21675,4,90
20,960,6,130,22049,4,91,22044,4,91
20,960,7,150,22284,4,92,22281,4,92
20,960,8,170,22391,4,93,22376,4,93
20,960,9,190,22158,4,92,22131,4,92
20,1040,1,30,16917,3,66,16917,3,66
20,1040,2,50,20294,3,79,20294,3,79
20,1040,3,70,21696,4,85,21696,4,85
20,1040,4,90,22521,4,88,22520,4,88
20,1040,5,110,23003,4,90,23000,4,90
20,1040,6,130,23301,4,91,23292,4,91
20,1040,7,150,23338,4,91,23331,4,91
20,1040,8,170,23774,4,93,23768,4,93
20,1040,9,190,23843,4,93,23841,4,93
20,1120,1,30,18991,3,66,18991,3,66
20,1120,2,50,22783,3,79,22782,3,79
20,1120,3,70,24411,4,85,24411,4,85
20,1120,4,90,25272,4,88,25272,4,88
20,1120,5,110,25787,4,90,25780,4,90
20,1120,6,130,26202,4,91,26202,4,91
20,1120,7,150,26474,4,92,26474,4,92
20,1120,8,170,26686,4,93,26680,4,93
20,1120,9,190,26818,4,94,26811,4,94
20,1200,1,30,19935,3,66,19935,3,66
20,1200,2,50,23926,3,79,23926,3,79
20,1200,3,70,25617,4,85,25617,4,85
20,1200,4,90,26545,4,88,26544,4,88
20,1200,5,110,27047,4,90,27040,4,90
20,1200,6,130,27498,4,91,27492,4,91
20,1200,7,150,27832,4,93,27818,4,92
20,1200,8,170,27788,4,92,27776,4,92
20,1200,9,190,28232,4,94,28224,4,94
20,1280,1,30,20914,3,66,20914,3,66
20,1280,2,50,25088,3,79,25088,3,79
20,1280,3,70,26874,4,85,26874,4,85
20,1280,4,90,27872,4,88,27872,4,88
20,1280,5,110,28494,4,90,28490,4,90
20,1280,6,130,28914,4,92,28914,4,92
20,1280,7,150,29209,4,93,29204,4,93
20,1280,8,170,29399,4,93,29392,4,93
20,1280,9,190,29439,4,93,29430,4,93
20,1360,1,30,22907,3,66,22907,3,66
20,1360,2,50,27482,3,79,27482,3,79
20,1360,3,70,29427,4,85,29427,4,85
20,1360,4,90,30492,4,88,30492,4,88
20,1360,5,110,31202,4,90,31200,4,90
20,1360,6,130,31660,4,92,31656,4,92
20,1360,7,150,31855,4,92,31850,4,92
20,1360,8,170,32106,4,93,32096,4,93
20,1360,9,190,32183,4,93,32175,4,93
20,1440,1,30,23637,3,66,23637,3,66
20,1440,2,50,28351,3,79,28350,3,79
20,1440,3,70,30375,4,85,30375,4,85
20,1440,4,90,31483,4,88,31480,4,88
20,1440,5,110,32107,4,90,32105,4,90
20,1440,6,130,32588,4,91,32586,4,91
20,1440,7,150,33040,4,93,33040,4,93
20,1440,8,170,33289,4,93,33288,4,93
20,1440,9,190,33440,4,94,33435,4,94
20,1520,1,30,25779,3,66,25779,3,66
20,1520,2,50,30926,3,79,30926,3,79
20,1520,3,70,33132,4,85,33132,4,85
20,1520,4,90,34332,4,88,34332,4,88
20,1520,5,110,35123,4,90,35120,4,90
20,1520,6,130,35654,4,92,35652,4,92
20,1520,7,150,36043,4,93,36043,4,93
20,1520,8,170,36095,4,93,36088,4,93
20,1520,9,190,36545,4,94,36540,4,94
